,track_id,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,mood
114,0GO8y8jQk1PkHzS31d699N,Tongue Tied,GROUPLOVE,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,spotify:track:0GO8y8jQk1PkHzS31d699N,218013,4,happy
115,1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,spotify:track:1yjY7rpaAQvKwpdUliHx0d,216013,4,happy
116,2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,spotify:track:2ixsaeFioXJmMgkkbd4uj1,200733,4,happy
117,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,spotify:track:3gbBpTdY8lnQwqxNCcf795,214148,4,happy
118,2hPGC3ZuGsJUF1ixwzNMU6,Good To Be,Mark Ambor,0.656,0.731,4,-5.861,1,0.0278,0.575,0.00111,0.397,0.376,94.009,spotify:track:2hPGC3ZuGsJUF1ixwzNMU6,147167,4,happy
119,2PtBhfoPZ6VYtXkrE5FrCH,Reflections,MisterWives,0.683,0.675,2,-5.461,1,0.0292,0.0223,0.0187,0.101,0.6,111.008,spotify:track:2PtBhfoPZ6VYtXkrE5FrCH,186440,4,happy
120,0tuyEYTaqLxE41yGHSsXjy,Won't Go Home Without You,Maroon 5,0.737,0.615,3,-3.76,1,0.0317,0.0149,0.0,0.102,0.41,110.023,spotify:track:0tuyEYTaqLxE41yGHSsXjy,231173,4,happy
121,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,239600,4,happy
122,7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,James Bay,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,238747,4,happy
123,7h1GRMK9eeVwjYNl3VnEBE,You,Hamzaa,0.685,0.379,4,-7.197,1,0.0585,0.4,0.0,0.111,0.629,144.05,spotify:track:7h1GRMK9eeVwjYNl3VnEBE,217293,3,happy
124,2AYEOC02WLhUiOoaig2SEH,Out of My League,Fitz and The Tantrums,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,spotify:track:2AYEOC02WLhUiOoaig2SEH,209386,4,happy
125,6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,spotify:track:6BtmXhTJMM9sBTHeYYASGz,237987,4,happy
126,25nzKGDiua1lE9Qo5V19GL,Young Blood,The Naked And Famous,0.579,0.865,6,-4.692,1,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,spotify:track:25nzKGDiua1lE9Qo5V19GL,246600,4,happy
127,0ZfByLXCeKchuj7zi1CJ0S,Stolen Dance,Milky Chance,0.879,0.565,11,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,313627,4,happy
128,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,spotify:track:1mea3bSkSGXuIRvnydlB5b,242373,4,happy
129,2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,spotify:track:2MvvoeRt8NcOXWESkxWn3g,258969,4,happy
130,0fYVliAYKHuPmECRs1pbRf,Renegades,X Ambassadors,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,spotify:track:0fYVliAYKHuPmECRs1pbRf,195200,4,happy
131,1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),P!nk,0.457,0.823,9,-4.76,1,0.311,0.00144,0.0,0.108,0.578,192.205,spotify:track:1QNqrsNQ1JVLEwncov3lEY,230733,4,happy
132,1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,The Paper Kites,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,spotify:track:1HMQmOWrkieKYWlFsjUP3D,210080,4,happy
133,63SevszngYpZOwf63o61K4,Nevermind,Dennis Lloyd,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,spotify:track:63SevszngYpZOwf63o61K4,156600,4,happy
134,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,spotify:track:4HlFJV71xXKIGcU3kRyttv,216773,4,happy
135,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,192790,5,happy
136,0Lpehb4R7VcfpxRpol1s91,Drunk (And I Don't Wanna Go Home),Elle King,0.613,0.881,5,-4.59,1,0.0467,0.00602,0.0,0.0954,0.631,119.98,spotify:track:0Lpehb4R7VcfpxRpol1s91,244493,4,happy
137,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,spotify:track:2nGFzvICaeEWjIrBrL2RAx,215360,4,happy
138,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,spotify:track:0W4Kpfp1w2xkY3PrV714B7,163133,4,happy
139,4PFnROqBlAVnizUrhF1x7C,Don't Dream It's Over - Recorded at Sound Stage Studios Nashville,Lauren Daigle,0.765,0.495,8,-6.267,1,0.0421,0.711,0.00555,0.106,0.562,76.013,spotify:track:4PFnROqBlAVnizUrhF1x7C,273507,4,happy
140,6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,Plain White T's,0.531,0.542,8,-7.721,1,0.0432,0.356,0.0,0.119,0.726,171.878,spotify:track:6MDTpYxPFL0wtFd0pjfKws,200200,4,happy
141,4mdyVTV7Tr5YDFnD2kvSM4,Bruises,Chairlift,0.579,0.554,0,-7.08,1,0.0587,0.0175,0.0221,0.101,0.838,185.183,spotify:track:4mdyVTV7Tr5YDFnD2kvSM4,241467,4,happy
142,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,194240,4,happy
143,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,spotify:track:6fxVffaTuwjgEk5h9QyRjy,258987,4,happy
144,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,Hozier,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,spotify:track:5TgEJ62DOzBpGxZ7WRsrqb,229720,4,happy
145,2aGw77pZqli064JiPuXYRi,I'm Like A Bird,Nelly Furtado,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,spotify:track:2aGw77pZqli064JiPuXYRi,243160,4,happy
146,0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,208212,3,happy
147,4KqBoq7MoDJeVsvUHTjXCM,Sweet Pea,Amos Lee,0.946,0.289,11,-9.413,1,0.0584,0.152,2e-05,0.234,0.816,102.073,spotify:track:4KqBoq7MoDJeVsvUHTjXCM,129627,4,happy
148,2kebNtlS7DqWE54Z66FZIt,Keep Your Head Up (Album Version),Andy Grammer,0.67,0.786,0,-5.216,1,0.0366,0.0418,0.0,0.145,0.806,90.009,spotify:track:2kebNtlS7DqWE54Z66FZIt,190493,4,happy
149,19cL3SOKpwnwoKkII7U3Wh,Geronimo,Sheppard,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,spotify:track:19cL3SOKpwnwoKkII7U3Wh,218228,4,happy
150,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,279204,4,happy
151,0ZDwhNFZnPx9EIPCcwGUHC,Hell N Back (feat. Summer Walker),Bakar,0.64,0.673,5,-4.519,0,0.563,0.288,2.15e-06,0.113,0.736,209.942,spotify:track:0ZDwhNFZnPx9EIPCcwGUHC,195147,4,happy
152,2qOm7ukLyHUXWyR4ZWLwxA,It Was A Good Day,Ice Cube,0.798,0.744,7,-5.328,0,0.136,0.33,0.000106,0.292,0.794,82.356,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA,260000,4,happy
153,5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,spotify:track:5aIVCx5tnk0ntmdiinnYvw,200256,4,happy
154,2kSb3wYSOV996xA2NSmpck,Melting,Kali Uchis,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,spotify:track:2kSb3wYSOV996xA2NSmpck,208854,4,happy
155,7FAFkQQZFeNwOFzTrSDFIh,The Spins,Mac Miller,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.006,spotify:track:7FAFkQQZFeNwOFzTrSDFIh,195873,4,happy
156,5VjVqlPfslXPqORPGk5HlH,Whatever Comes My Way,Felly,0.737,0.757,2,-5.874,1,0.0437,0.168,1.14e-05,0.215,0.851,130.052,spotify:track:5VjVqlPfslXPqORPGk5HlH,149831,4,happy
157,6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,Bobby Caldwell,0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,spotify:track:6Dk5fHTvH897XrVzCO64Mx,286493,4,happy
158,6ECwimRuwOxwQv5VXoN5Mt,Doin' Time,Lana Del Rey,0.622,0.693,7,-5.812,0,0.0434,0.342,0.000708,0.0876,0.446,144.936,spotify:track:6ECwimRuwOxwQv5VXoN5Mt,201997,4,happy
159,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),JID,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,spotify:track:1udwFobQ1JoOdWPQrp2b6u,229938,4,happy
160,3pf96IFggfQuT6Gafqx2rt,Sunny,Boney M.,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,spotify:track:3pf96IFggfQuT6Gafqx2rt,242240,4,happy
161,3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,spotify:track:3xKsf9qdS1CyvXSMEid6g8,184516,3,happy
162,4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,spotify:track:4xhsWYTOGcal8zt0J161CU,138411,4,happy
163,0QUmJ32lHLSMfAfjKgQake,Borrowed Time (feat. Forest Claudette),Cosmo's Midnight,0.58,0.742,0,-6.605,0,0.0473,0.188,9.65e-06,0.208,0.524,114.956,spotify:track:0QUmJ32lHLSMfAfjKgQake,193688,4,happy
164,3zEN0ii6s4DHHBpnTp3RP7,We Are The People,Empire of the Sun,0.675,0.781,4,-5.404,0,0.0306,0.0801,0.0143,0.422,0.534,122.989,spotify:track:3zEN0ii6s4DHHBpnTp3RP7,267373,4,happy
165,6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Lil Yachty,0.492,0.807,10,-3.677,0,0.0854,0.205,0.00275,0.384,0.477,107.087,spotify:track:6luBKkFUt5wTwz7hpLhp12,229805,4,happy
166,19kHhX6f6EfLU7rcO3RqjO,Back On 74,Jungle,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,spotify:track:19kHhX6f6EfLU7rcO3RqjO,209483,4,happy
167,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,0.85,0.699,0,-3.292,1,0.0776,0.152,0.0,0.32,0.915,114.481,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,114234,4,happy
168,1whAXVGN8AdfrnoXNIXfJf,Truth or Dare,Tyla,0.61,0.599,1,-5.752,1,0.341,0.183,0.000124,0.0854,0.805,154.255,spotify:track:1whAXVGN8AdfrnoXNIXfJf,190393,5,happy
169,5SFCEkybGYmmzKqewtDEaN,Body Moving,Eliza Rose,0.788,0.906,10,-5.863,0,0.0382,0.0222,0.00283,0.0822,0.811,128.004,spotify:track:5SFCEkybGYmmzKqewtDEaN,154216,4,happy
170,3PY47EpOouHdbDI4z5jw3v,Touchy Feely Fool,AJR,0.285,0.756,2,-5.219,1,0.138,0.129,0.0,0.326,0.614,75.722,spotify:track:3PY47EpOouHdbDI4z5jw3v,215000,4,happy
171,2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,spotify:track:2KslE17cAJNHTsI2MI0jb2,206020,4,happy
172,1Fav4xZn60uGM3XmiHJmvT,One Of Your Girls,Troye Sivan,0.637,0.639,11,-7.832,0,0.0542,0.0926,0.00503,0.223,0.81,92.987,spotify:track:1Fav4xZn60uGM3XmiHJmvT,181482,4,happy
173,2xmlpRPQUA3lR6HYaeYv7g,One On One,The Knocks,0.789,0.812,9,-3.013,0,0.0505,0.0259,0.00232,0.0705,0.69,125.055,spotify:track:2xmlpRPQUA3lR6HYaeYv7g,212252,4,happy
174,6YTBfxkdGce9pLEy9jG9Jo,Mais Que Nada,Sergio Mendes & Brasil '66,0.637,0.493,0,-13.094,0,0.0482,0.524,1.52e-05,0.136,0.932,88.796,spotify:track:6YTBfxkdGce9pLEy9jG9Jo,159467,4,happy
175,6rOqLUy3kp0PVQQEtNPpbQ,Happiness (feat. Asake & Gunna),Sarz,0.804,0.744,10,-5.39,0,0.0395,0.184,0.388,0.104,0.775,104.981,spotify:track:6rOqLUy3kp0PVQQEtNPpbQ,174744,4,happy
176,6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,Fuerza Regida,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,spotify:track:6CvTEtGagmzQvkUzzyKR9k,143327,4,happy
177,5ms1yX1DJXb0TT2Z5cbgSq,Oh My,Fireboy DML,0.652,0.313,4,-7.287,1,0.504,0.586,6.17e-05,0.112,0.448,139.1,spotify:track:5ms1yX1DJXb0TT2Z5cbgSq,180004,5,happy
178,1bHnRc60O1N0l3PbHjaKyK,Better Place (From TROLLS Band Together),*NSYNC,0.579,0.556,4,-6.277,0,0.0511,0.0214,0.0,0.0904,0.558,116.943,spotify:track:1bHnRc60O1N0l3PbHjaKyK,216667,4,happy
179,5ZDdx332AQj2n6TOW0LlZU,Baby Blue,Surfaces,0.878,0.855,4,-3.85,0,0.0635,0.22,0.0,0.238,0.733,112.013,spotify:track:5ZDdx332AQj2n6TOW0LlZU,124452,4,happy
180,3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,spotify:track:3rUGC1vUpkDG9CZFHMur1t,131872,1,happy
181,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,spotify:track:21jGcNKet2qwijlDFuPiPb,215280,4,happy
182,2KzkWP9RYW1xz4gqDRArQd,a girl like me,flowerovlove,0.699,0.856,2,-5.809,1,0.07,0.284,0.0117,0.109,0.797,126.002,spotify:track:2KzkWP9RYW1xz4gqDRArQd,162629,4,happy
183,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,spotify:track:5mCPDVBb16L4XQwDdbRUpz,298941,4,happy
184,787Y2idwCU2Rk60Prv4wpr,Saving Up,Dom Dolla,0.747,0.822,3,-6.373,0,0.0721,0.00353,0.132,0.165,0.578,129.994,spotify:track:787Y2idwCU2Rk60Prv4wpr,207514,4,happy
185,6afdNrotJ1PCt9DoFiHpLj,Real Love,Martin Garrix,0.648,0.753,1,-5.539,1,0.0527,0.0287,0.0,0.0651,0.454,125.073,spotify:track:6afdNrotJ1PCt9DoFiHpLj,163000,4,happy
186,38hxhxzCWO8ffzhdY57pBM,Turning Onto You - HNNY Remix,First Aid Kit,0.686,0.525,11,-6.343,1,0.0321,0.282,0.000417,0.0531,0.622,89.992,spotify:track:38hxhxzCWO8ffzhdY57pBM,210014,4,happy
187,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,spotify:track:0WtM2NBVQNNJLh6scP13H8,239318,4,happy
188,2wYKNcoqKW4IEcllj42xz1,Good Times - 2018 Remaster,CHIC,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664,spotify:track:2wYKNcoqKW4IEcllj42xz1,486187,4,happy
189,6OXq1P3P8Z8ky2x8dDtHSH,So I Danced,DPR IAN,0.685,0.717,5,-5.958,0,0.0365,0.0412,0.0606,0.165,0.754,139.971,spotify:track:6OXq1P3P8Z8ky2x8dDtHSH,173293,4,happy
190,40EXFgNMOIQRQOwJZ8mJkC,Who Told You (feat. Drake),J Hus,0.646,0.743,11,-4.572,0,0.338,0.147,0.0,0.101,0.891,151.314,spotify:track:40EXFgNMOIQRQOwJZ8mJkC,208917,5,happy
191,65leXqfkdViSssEVN23uYL,Mama's Boy,Dominic Fike,0.807,0.354,9,-7.554,1,0.0321,0.15,0.713,0.186,0.602,78.964,spotify:track:65leXqfkdViSssEVN23uYL,155722,4,happy
192,36FTXlmbiV2diZdZukzLDm,BUBALU,Feid,0.781,0.786,6,-5.211,0,0.0885,0.115,5.88e-06,0.107,0.759,111.989,spotify:track:36FTXlmbiV2diZdZukzLDm,228253,4,happy
193,2XOJCFJ6Wig25fnEjxtSsR,My Love (feat. Ayra Starr),Leigh-Anne,0.793,0.76,5,-6.254,0,0.052,0.0181,0.0,0.0434,0.608,112.981,spotify:track:2XOJCFJ6Wig25fnEjxtSsR,176188,4,happy
194,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,spotify:track:3USxtqRwSYz57Ewm6wWRMp,238805,4,happy
195,1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,251840,4,happy
196,4nFrcGM7MY1mpoQCC7Kefj,Me & U,Tems,0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,192936,4,happy
197,5hFVuHDVUqR9FvVnHFoLLo,Sunset,Tai Verdes,0.736,0.818,2,-5.919,1,0.0614,0.185,0.00284,0.404,0.863,98.044,spotify:track:5hFVuHDVUqR9FvVnHFoLLo,193280,4,happy
198,09FcXaLu1BdrRNgxyBi6p5,Meridian,Dave,0.897,0.665,4,-4.718,0,0.0713,0.169,4.02e-05,0.217,0.601,115.05,spotify:track:09FcXaLu1BdrRNgxyBi6p5,255160,4,happy
199,6AGXKMuqOZpRP29LiCE6bD,Walking on Sunshine,Pinky Dread,0.84,0.522,7,-7.973,1,0.0402,0.0412,0.0066,0.0863,0.676,110.989,spotify:track:6AGXKMuqOZpRP29LiCE6bD,189090,4,happy
200,4PzRk0jkD9qRQAHEiXNQAV,girls like me don't cry,thuy,0.857,0.557,0,-5.711,0,0.0396,0.4,0.0,0.0932,0.461,109.986,spotify:track:4PzRk0jkD9qRQAHEiXNQAV,213641,4,happy
201,3YgtkOxZsTuaZdL8McA1FQ,adore u,Fred again..,0.747,0.867,0,-7.311,1,0.088,0.582,0.00413,0.114,0.684,124.015,spotify:track:3YgtkOxZsTuaZdL8McA1FQ,220653,4,happy
202,4heve4ydl1u6V3AD4moZq9,She's On My Mind,Romy,0.675,0.852,9,-5.942,1,0.0333,0.00382,0.14,0.147,0.834,118.508,spotify:track:4heve4ydl1u6V3AD4moZq9,181240,4,happy
203,3YQHgTo0898GHXRC2byH52,Essence (feat. Super Computer),Oliver Tree,0.859,0.618,4,-4.785,0,0.0379,0.174,9.02e-05,0.168,0.631,114.011,spotify:track:3YQHgTo0898GHXRC2byH52,168360,4,happy
204,1pi9osnCVKgqMuMrVfAcBM,Make Up Your Mind,Cordae,0.978,0.571,0,-7.569,1,0.091,0.0372,0.0,0.09,0.96,118.022,spotify:track:1pi9osnCVKgqMuMrVfAcBM,173126,4,happy
205,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,spotify:track:3KkXRkHbMCARz0aVfEt68P,158040,4,happy
206,0bRXwKfigvpKZUurwqAlEh,Lovely Day,Bill Withers,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,spotify:track:0bRXwKfigvpKZUurwqAlEh,254560,4,happy
207,4PzxlHzDM3bDafkHjg1XCX,Muñekita (with El Alfa & JT),Kali Uchis,0.673,0.82,0,-3.473,1,0.222,0.077,0.000615,0.297,0.524,111.955,spotify:track:4PzxlHzDM3bDafkHjg1XCX,219643,4,happy
208,1o8Z7GD1CeOaVBEyuzu4HO,On My Mama,Victoria Monét,0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,spotify:track:1o8Z7GD1CeOaVBEyuzu4HO,186678,4,happy
209,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,Childish Gambino,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,spotify:track:0WtDGnWL2KrMCk0mI1Gpwz,326933,4,happy
210,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,spotify:track:7tr2za8SQg2CI8EDgrdtNl,230813,4,happy
211,0JmnkIqdlnUzPaf8sqBRs3,Moonlight,Kali Uchis,0.642,0.706,7,-6.872,0,0.052,0.518,0.0,0.25,0.896,136.851,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,187723,4,happy
212,3e4QIt4wVVqsCqMqKxOrZd,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),SG Lewis,0.539,0.835,10,-4.118,0,0.259,0.00263,0.0,0.344,0.771,98.898,spotify:track:3e4QIt4wVVqsCqMqKxOrZd,227436,4,happy
213,73RbfOTJIjHzi2pcVHjeHM,What It Is (Solo Version),Doechii,0.74,0.758,1,-5.851,0,0.0921,0.061,1.44e-06,0.0967,0.757,171.925,spotify:track:73RbfOTJIjHzi2pcVHjeHM,189825,4,happy
214,04hxf6171aKFM67gNkOfKt,Barcelona (feat. Samm Henshaw),Kota the Friend,0.816,0.466,4,-9.024,0,0.0578,0.17,0.0,0.0924,0.274,115.038,spotify:track:04hxf6171aKFM67gNkOfKt,217826,4,happy
215,7dA3NRsBnVKtQZgjR5Lzf8,sunny day,anees,0.657,0.392,5,-9.161,1,0.309,0.478,0.0,0.207,0.769,168.202,spotify:track:7dA3NRsBnVKtQZgjR5Lzf8,172355,4,happy
216,0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,spotify:track:0JXXNGljqupsJaZsgSbMZV,195373,4,happy
217,2kaH2Z8ezDUKf6fNw250rZ,UNAVAILABLE (feat. Musa Keys),Davido,0.788,0.649,2,-9.674,1,0.0532,0.253,0.0136,0.12,0.229,113.009,spotify:track:2kaH2Z8ezDUKf6fNw250rZ,169912,4,happy
218,08HjPPTP1GWkiIpVZKw2E3,No Longer Bound,Forrest Frank,0.612,0.727,5,-7.062,1,0.063,0.0553,0.0,0.137,0.513,77.48,spotify:track:08HjPPTP1GWkiIpVZKw2E3,180000,4,happy
219,5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,Nicky Youre,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,163026,4,happy
220,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,148486,4,happy
221,0OwvrdjaJOypNsNQHyBWE5,California Soul,Marlena Shaw,0.513,0.826,8,-8.407,0,0.0574,0.555,3.48e-05,0.366,0.539,94.582,spotify:track:0OwvrdjaJOypNsNQHyBWE5,177227,4,happy
222,0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,Bee Gees,0.679,0.762,10,-4.253,0,0.0316,0.00469,0.23,0.0446,0.511,105.407,spotify:track:0L3XCv9i9IHs8cJEVhsJ3J,357936,4,happy
223,0BF9RHUyH5floPNBznp3jM,Paris Latino,Bandolero,0.749,0.687,11,-8.547,0,0.128,0.124,0.0124,0.0762,0.683,114.981,spotify:track:0BF9RHUyH5floPNBznp3jM,243560,4,happy
224,1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,176440,3,happy
225,4sDXEltU35xgga78VFvmJe,Eye Know,De La Soul,0.837,0.809,1,-7.991,1,0.0508,0.175,2.77e-06,0.0784,0.851,109.312,spotify:track:4sDXEltU35xgga78VFvmJe,253040,4,happy
226,4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,Latto,0.867,0.771,11,-3.688,0,0.0939,0.0385,0.0,0.133,0.715,106.021,spotify:track:4nmD4awtUUCC4AGETpUiuP,181666,4,happy
227,0oA9wBGDY4uyILLg4GymWP,Tom's Diner,AnnenMayKantereit,0.68,0.428,6,-8.107,0,0.135,0.376,0.000344,0.355,0.334,98.222,spotify:track:0oA9wBGDY4uyILLg4GymWP,269333,4,happy
228,1golLrmqyxDWedF7YUHCOD,edamame,bbno$,0.815,0.85,4,-4.704,0,0.113,0.0232,0.000143,0.0245,0.694,106.036,spotify:track:1golLrmqyxDWedF7YUHCOD,133707,4,happy
229,0tZkVZ9DeAa0MNK2gY5NtV,Baby I'm Yours,Breakbot,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,215507,4,happy
